reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
01c35a07-6a55-46a9-b13c-037e43afc517,Flinn,https://play-lh.googleusercontent.com/a-/ALV-UjV4yKlItlF36oVHg1R-BlI8UZVWw0KMjpNtX9bkWDebhV06fJ13,Saldo cashback gak guna,1,0,3.333.0,2025-10-16 09:56:52,,,3.333.0
6f686a5f-7d5f-456e-a32c-f7f3c2a50cf0,Pardamean Harahap,https://play-lh.googleusercontent.com/a/ACg8ocKadAwgbYqxijW-gdYeaL-iPuL1IGGeShGVaDBIdMJO3ljDZg=mo,ok,5,0,3.333.0,2025-10-16 09:32:04,,,3.333.0
e6ebf7fd-7221-4bca-aeaf-4a2fa57af97c,M. K. Fadhilah,https://play-lh.googleusercontent.com/a-/ALV-UjVxYfgQToJVdJcC1gidHtYk5uYVyG4xohuvp8fGzZXmLFuQVr_T,"Tampilan saldo e-wallet gopay di homepage ngapain dihilangin coba, mesti beberapa menu dihadapin baru bisa dilihat, produk sendiri malah pake di umpetin. Makin di update makin parah ini aplikasi.",1,4,3.333.0,2025-10-16 08:22:38,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2025-04-08 11:27:06,3.333.0
db38f02f-b47a-4232-b96e-203eaa72b23d,Lingga Permana,https://play-lh.googleusercontent.com/a/ACg8ocJlxOhm-F4_sH-DrQqrZUfHKz5fNp8YRMqsywlGyPMa4QoCdg=mo,oke,5,0,3.333.0,2025-10-16 06:03:13,,,3.333.0
4b6ae71d-b91b-400f-96ef-67245207835b,Ahsan Rabbani,https://play-lh.googleusercontent.com/a-/ALV-UjUUD-XDcXXT2b3YshVBsWIw2O519oTQBL4_qkQvBFK83z1hslfk,Berat banget aplikasinya.,1,0,3.333.0,2025-10-16 00:03:17,,,3.333.0
84088762-5aad-400b-bd00-a042bb64e0ba,Richard Evans,https://play-lh.googleusercontent.com/a-/ALV-UjXV3KnL2pkVVWJYuiWkOBLYJy_m4Y3xw90EHkCNqigxjxPUFZ02,"The best online shopping in Indonesia! The delivery price ia a bit pricy but worth it. All payments, purchases and invoices history through Tokopedia is kept well on their data base even for 6 years long. No money laundry could have been happened on doing transaction with Tokopedia such as Utilities and other monthly bills. Plus, they mail all the invoices to your email for the proof. Unlike other apps they did not mail the invoices such as sh**pee and D*na.. thank you for being professional.",5,4,3.333.0,2025-10-15 22:42:51,,,3.333.0
5e19a425-9c52-42e2-9623-ad6549453aa2,Okey Dokey,https://play-lh.googleusercontent.com/a-/ALV-UjVU5EDUbhHRCJ7mx8_-Ba2EqyNCO4Rig8wyfz4tLwhqvu88BqiSqQ,"Jangan pernah topup emoney saat aplikasi lagi batuk2 gangguan rumah toped. Topup emoney via NFC pake Ovo & sdh terdebet. Namun waktu mau update saldo ke emoney yg sama dibilang no pending balance. Customer Care tidak jelas, pake virtual assistance tapi tidak solusi. Balikin saldo Ovo gw woi!!!!",1,0,3.333.0,2025-10-15 20:46:29,,,3.333.0
a168a6ba-1dc6-4d18-8c68-9c7eedafe632,Sonny Putra,https://play-lh.googleusercontent.com/a-/ALV-UjW0LkM1flWB3emjoR9O2XAaCc3sYkSoyLFN-MBXzptSDvbfxwx6TQ,"pelayanan, dan tanggung jawab buruk",1,0,3.279.0,2025-10-15 19:31:33,,,3.279.0
3586b64b-48e7-4dcf-9a41-bce2c3e546d4,Susanto Sinta,https://play-lh.googleusercontent.com/a/ACg8ocLZhQWoMDDfhxwXwuP7thBbaftsMREitPOmzNKnSuVFZTk0aQ=mo,"Tokopedia parah ya sekarang.tidak ada perlindungan untuk pembeli. hari ini dapat terror Dari seller hanya karena kasih bintang 3( barangnya gk asli). seller bisa dengan mudah akses no HP pembeli, chat ke wa, bahkan telp via wa. perbaiki lagi aturan2 untuk penjual. jgn sampai banyak penjual arogan bagai preman. saya sebagai pembeli merasa sangat terganggu.",2,2,3.333.0,2025-10-15 19:29:30,,,3.333.0
160836b0-4162-44d2-98e4-3f85300c3579,Yustian Fahmi,https://play-lh.googleusercontent.com/a-/ALV-UjUjV8ExtxLgu4zPp2hsXiQBzKBzB3h9VKfColrVvm5LTxvUmnus,"Multi kurir is very annoying, very slow, very confused. Buyer can't check the last position of the package in the website delivery courier",1,1,3.334.1,2025-10-15 17:56:17,,,3.334.1
1b83eb2e-c13d-4327-96cc-026bffa56f7d,Ryuzio Arkana,https://play-lh.googleusercontent.com/a-/ALV-UjVYfxlnevXD6mTwTe51-JGw0bamxXBp6GF5N4S17DyQuDgA3HRx,keamanan menurun gampang dibajak duit ilang 30.300,1,0,3.244,2025-10-15 17:55:03,,,3.244
1e6a30a4-8c8a-4504-818f-4bbc6d327aae,Agus Riyanto,https://play-lh.googleusercontent.com/a/ACg8ocJLqO_LJnaxerNsM1kzFxQ_8TrW2TKyhJZxqKBsit0g4f_FCw=mo,System untuk returnya tolong diperbaiki.,4,1,3.333.0,2025-10-15 13:27:25,"Hai Agus, ada yang bisa kami bantu? Kami bantu infokan ya ka jika kamu memiliki kendala terkait aplikasi Tokopedia kamu bisa melaporkannya di tkp.me/report . Namun, jika ada kendala lainnya kamu bisa menghubungi kami di www.tokopedia.com/help . Semoga info yang diberikan bisa membantu kamu ya ka.

Salam 
^dy",2019-10-13 17:23:26,3.333.0
c39a05d3-ff4b-4a66-8fb3-859cedec972f,kireina yeoja,https://play-lh.googleusercontent.com/a-/ALV-UjU1fsAogk4UhVTeCqJrShenBAtpAOcAoStgBbp8FUAhHpJsSKmh,"cant checkout after updating the app, very bad",1,1,,2025-10-15 12:46:17,,,
09900795-473f-4298-a8af-af8bd2029f41,EL Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVRsuBeESUWpLSBNpTwaIGa2gZFAcgK_MylKOuvKcwUIEMgHDwa,"Alhamdulillah sudah aman gopay coin udah bisa buat bayar, tapi sekarang experience lagging 🤔... untuk harga produk gue akuin selisih dikit dari toko sebelah, tapi rata² lebih mahal...jadinya agak jarang jajan di mari 🥹 belakangan ini...semoga bisa terus ada perbaikan yg bermanfaat, thanks 👍🏼",4,3,3.333.0,2025-10-15 10:24:58,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2024-10-14 15:53:38,3.333.0
c040d216-9cfc-4951-8712-a0896d8017de,Gerald Argithia,https://play-lh.googleusercontent.com/a-/ALV-UjUKAzy_0xpydkAOfoBK-df_NTnGsq2LhjQa1sDO_0c9DYMMKMCUsw,"Semakin di update, fitur2 seperti pilihan pembayaran dan pengajuan komplain malah jadi tidak bisa diakses. apakah tanda2 tokopedia akan tutup??",1,1,3.334.1,2025-10-15 10:11:23,,,3.334.1
ebaace57-c66f-4478-a3d2-492db30bf1fa,Helmy Luthfians,https://play-lh.googleusercontent.com/a-/ALV-UjVSg9M_-WRNCfoMXF4Xy8nUCFYJ-VbFTv2BIL8IMdVvvUB2oKfP,"Auto konfirm pembelian buyer 1 minggu, cukup lama dibanding lapak sebelah. Belum potongan transaksi yg lummayannn. Kurengggg",1,0,3.333.0,2025-10-15 10:07:05,,,3.333.0
0d293ba8-9333-4c5f-96c5-6c7c22234617,Adina Ningrum,https://play-lh.googleusercontent.com/a/ACg8ocIAon4R7MWP7qW7xe04oPO1N9iGGm6vnRfYq3rea5EAjbmS_Q=mo,jelek Dan lamban,1,0,3.331.1,2025-10-15 09:23:55,,,3.331.1
e56903a6-830d-4689-98a3-4de9001b3193,Nayo Aja,https://play-lh.googleusercontent.com/a-/ALV-UjWu8-4w_mGoP-PMUYZ1eduSvsJoK0OXidqZHD7QMk_EZXsEH420,terlalu banyak harga yang tidak real,1,0,3.334.1,2025-10-15 08:15:11,,,3.334.1
21b9fc84-ec2d-4ef4-8548-809f291c111f,Steve Attrell,https://play-lh.googleusercontent.com/a-/ALV-UjVGcia4fwT5TVLxzplgY9EYcLUNHAUGWWdwkhadCHVy0FdDOlnW,"Saya sudah muak dengan penjual tokopedia, mereka main-main. mari kita lihat bagaimana kinerja Shopee. Update: selama bertahun-tahun itu bagus, sekarang bahkan Tanggapan terhadap ulasan saya tidak didukung. ""ada yang salah coba lagi."" itu hal yang normal di tokopedia. pembaruan. Penjual di Tokopedia sekarang adalah yang paling korup di dunia. Penjualnya adalah penjahat, agen phishing, atau pencuri sejati. Tak terkecuali, layanan purna jual Tokopedia pun meninggalkan Anda sendirian untuk melawan.",1,0,3.333.0,2025-10-15 01:56:47,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-06-11 23:40:02,3.333.0
b3e019d0-5d51-454d-b2c6-3829e2a567bf,Rajendra / Didit,https://play-lh.googleusercontent.com/a-/ALV-UjW_Iwm88D6DytELN-gBHAYfkU2uK5jqU7auCXysmKbotCUYDVMp,bro is so helpful for buying some staff,5,0,3.333.0,2025-10-15 00:10:42,,,3.333.0
493a5ee4-4327-469c-915e-c3e48d710a02,Yos Gautama,https://play-lh.googleusercontent.com/a-/ALV-UjW9ZgZEL6USmfKkXOUKOKdLFl5RDuJsqML-BSAJFUPqYca1qc09,TokopediaCare kurang serius merespon laporan penipuan. Malah dipaksa menutup laporan. Curiga oknum penipunya dari orang Tokopedia juga.,1,1,3.333.0,2025-10-14 20:57:08,,,3.333.0
76077b55-f94d-4f4d-b581-36fdfcad7cf9,Embi Abdul Rahim,https://play-lh.googleusercontent.com/a/ACg8ocI3c5KB6DagYA72jEix6PdTvZD_mgQYNUQrRuYE2-RRbuWryw=mo,"Perfect, smooth transaction without a glitch using our credit card. Much appreciated if further discount is allowed using the availabe promo.",4,1,3.333.0,2025-10-14 20:52:36,,,3.333.0
98e9445d-58f7-40b1-a154-6fcfe86b1d9e,Anie Endriyani,https://play-lh.googleusercontent.com/a/ACg8ocLY6YYKLWUgfTTbcfN8402g2yDqwcGCaqv0z_IOq94INq-D1Q=mo,maantaaapss,5,0,3.333.0,2025-10-14 19:27:07,,,3.333.0
07c63e33-b62c-4d74-9bcc-3d6d200f78e0,Suwardi Natasubrata,https://play-lh.googleusercontent.com/a/ACg8ocJVPAhHTo-eU8b-OpZ5YwtgCyZrA0pYoSgZdsj6dwjrBOIQqQ=mo,Promo dan Proses transaksi nya cepat,5,0,3.334.1,2025-10-14 19:18:02,,,3.334.1
d897bb8c-fd95-4775-8f5b-9964f357f232,Naufal Hadi,https://play-lh.googleusercontent.com/a-/ALV-UjVJ1JoiK6czPYZjEbWy28xomTIb3Q_EiSFvgbdX5qLG-6a3yVew,jadi berat gini brok setelah gabung sama tiktok,2,0,3.333.0,2025-10-14 18:35:51,,,3.333.0
05df9fc5-484e-46f7-88a5-68814dbb385b,Farah SA,https://play-lh.googleusercontent.com/a/ACg8ocJYcmWRvVHpcDQKZaWV7SvPYYsugauAKddTmj9lEiP-_NVRlQ=mo,"Terlalu banyak notifikasi per harinya. Spamming jadinya. Padahal, dulu nih aplikasi jualan yang oke. Sekarang, jadi spammer nggak jelas.",1,0,3.333.0,2025-10-14 18:29:01,,,3.333.0
7008383b-fc5e-4fae-8282-bf5a75c8dbaa,Ivan J,https://play-lh.googleusercontent.com/a/ACg8ocKiAoyYMj0b8l2QQVZeQq9CTAo35aO9LzQEoNfVoJ0STtlM4VU=mo,gk bisa tarik dana,1,0,3.333.0,2025-10-14 17:56:32,,,3.333.0
a026c77a-7873-4fef-acd7-572cfdc7af18,ginger anget,https://play-lh.googleusercontent.com/a/ACg8ocK4iXHctgdNiobS1EWDzuY_onIl-B_0puS6tdXM6F0DH1PxoQ=mo,servis adminnya jelek sekali. 10 hari barang belum dikirim oleh kurir tetap tidak mau ada tanggung jawab.,1,0,,2025-10-14 15:03:07,,,
497641e1-9b86-410a-bf89-efa3086b3c78,Soejomartono,https://play-lh.googleusercontent.com/a/ACg8ocLHKOhe5OmHJuj7OoDK7FjBLcUSvX0OG3N8MeOI8PwEBhFrEQ=mo,Ok SAJA.,5,0,3.333.0,2025-10-14 14:44:39,,,3.333.0
e7d2337f-109f-429e-a899-6bc81f9cd2f5,Danza Kuduro,https://play-lh.googleusercontent.com/a-/ALV-UjWCoMZ7-OyxwM3S5bvPC7jrVPHjKtiiLVB6YmGMDrviyuaQZxs,aplikasi DJANCOOK . berapa kali lu kirim notif sehari anj dah gitu kategori notifnya gk dibagi,1,0,3.333.0,2025-10-14 14:27:24,,,3.333.0
555dd070-dfcf-44bb-8cea-e18e0dcbdb1d,MOHAMAD AZIZ ZAINI HARTANTO,https://play-lh.googleusercontent.com/a-/ALV-UjU86sks5AtSsyBcoHsDzCpfJq2szEEm0jM3lfYfWfcxF--ybaEX,"solved edit: i suddenly stuck on verification page, cant take my money at all, and tokopedia have no customer service at all, my money definitely gone. I have no serious problem with this app, but courier availability is so poor only certain courier available, and the most important think is this app doesn't have free shipping feature for particular deal. Edit: Now tokopedia is the best marketplace in indonnesia",4,4,3.333.0,2025-10-14 11:49:18,"Hello Toppers, we apologize for the inconvenience. If you have Tokopedia application constraints please click this ticket link to report your constraints.
https://www.tokopedia.com/contact-us?pid=80&sid=1346#step1. You can send a screenshot of the mobile page and the mobile device and the version of the application you are using.

Regards
^ ss",2018-04-20 14:11:35,3.333.0
df9fa198-3562-4b3e-9ad0-8de0912ae430,Rafael Raven,https://play-lh.googleusercontent.com/a-/ALV-UjWLcNTMJ3SxfbfbPTf-A3UB8OSpJh3h7tHULcXIip3aSav277M,"fitur cs AI nya bodoh, ga bisa jawab pertanyaan tapi ga ngasi chat cs manusia stupid.!!",1,0,3.333.0,2025-10-14 11:04:51,,,3.333.0
a778d870-d56e-41dc-ad03-dd03dbca07fe,Jason Willy,https://play-lh.googleusercontent.com/a-/ALV-UjWxPRSVTcnTX2QB1XDHMpwLRI2Pam1u_PdDLnVy18p7l3NBlItJLw,"Sudah parah, tidak seperti dulu, tidak ada gratis ongkir, ribet dan mahal sekali. Sejak 2020 sampai 2022 terbaik, tapi 2023 sampai sekarang sudah tamat.",1,0,3.330.0,2025-10-14 10:36:19,,,3.330.0
ef31fdcc-3544-4789-aed2-0f6a4e45d4e9,xzcr admin,https://play-lh.googleusercontent.com/a-/ALV-UjX9wWcmXpPgzLAaQZ9oCzBtmzLwPePbtn7h2a6YrAMwEMOcgBM,"kasih status online toko dong terakhir online kapan. udah 3* voucher hangus gara"" tokonya sudah ga aktif jualan tp masuk peringkatt atas hasil pencarian",1,1,3.333.0,2025-10-14 10:21:06,,,3.333.0
14957015-f80f-479d-bfef-a15bb4b80670,ava dementia,https://play-lh.googleusercontent.com/a/ACg8ocK8S_uBpxW9zRMLPWB98Hxo0Auftmr-3fM0WbwZC_KZ56vsJw=mo,"edit : refund brg susah nya 1/2 mati, antri chat 30, sy reply wa malah ilang antrian, antri lg jd 40, gk ada solusi siang antri lg sampe 100 lebih sampe hrs nunggu sejam, dannnnn tanpa solusi lagi dan hebat nya tiap reply nunggu 10 menit wow, 30 menit cm nunggu 3 jawaban yg jauh dr solusi, amazing, saya ss sy kirim ke penjual, cape dgn customer care tokped, sy sdh mulai beralih ke oranye saya rasa gk lama lg total pindah ke oranye aja lah",1,4,3.333.0,2025-10-14 09:37:56,,,3.333.0
d5eb89ba-e19a-49c0-9645-1bc1029f99e0,Pradnya Pratisditha,https://play-lh.googleusercontent.com/a-/ALV-UjUqP8QB6AmqgfFfvzpFyOuR74giG5d-10E0MxWmbA67gGC5dhLs,"pengajuan komplain tidak ada respon dri cs, masalah update saldo tidak ada pending balance padahal transaksi sudah berhasil tapu tidak bisa update saldo",1,0,3.334.1,2025-10-14 09:31:51,,,3.334.1
6ec6be94-467d-479d-9ce0-398a30300580,WeisSchwarz,https://play-lh.googleusercontent.com/a-/ALV-UjUptP0jjX9uqJ-DnQxJIM1trGXv4t4LrCodiUxHEY2i1WDvQ558Kg,"The prices of the items change in my basket when I want to check out, making it twice as expensive.",1,0,3.333.0,2025-10-14 07:54:33,,,3.333.0
e7c98720-0ed2-4fea-85d9-2e29acae9c7f,Bram Dfd,https://play-lh.googleusercontent.com/a-/ALV-UjUNnv4KzTeKrhxmlMvByd0JdWrtrpdwvMv2lGZWK6QYXap1RlT3Dw,"oi, PIN alamat d peta Ngaco, ud d pin peta alamat beda 3kilometer gila instant pada nyasar",1,2,3.333.0,2025-10-14 07:35:01,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2025-02-09 16:47:01,3.333.0
9ce5220d-b8c3-46e7-b2bd-229730e3a242,Agus Susanto,https://play-lh.googleusercontent.com/a-/ALV-UjXVDRJZbvD4H-qysbrGLiXeheo4Z8Gv0A5_xe3xSPVOnJz3ZPwn3A,good app,5,0,3.333.0,2025-10-14 05:33:57,,,3.333.0
520c5920-da83-49d7-aa44-cbb2ba052528,Susi Juliana,https://play-lh.googleusercontent.com/a/ACg8ocIYptpDRD9Nx6tNBGKe5kJjwJjNTjwuqP55v9BwdeXqN5uznw=mo,Penjajahan asing. Potongan banyak sekali & membingungkan.,1,0,,2025-10-14 04:50:17,,,
24486e6c-bed9-4251-8b57-dd359bca31b4,nugie vj,https://play-lh.googleusercontent.com/a-/ALV-UjVyRPOX-OgpM2kZ8vHy2mSaT1QmDhVxufzjAl8Ij9qHTDdFWjM,frequently i've got unnecessary notifications and crash the apps,1,0,3.334.0,2025-10-14 04:49:15,,,3.334.0
33fa7aab-cb01-4063-9a9e-02b08e877221,Lazuard Indr,https://play-lh.googleusercontent.com/a-/ALV-UjW_UPQvmzDu3k6FOMLgz78auRNGAAUfAN9x-W0ZQVJ5CE9NImjLRQ,Tokped makin kesini makin susah belanja. saya aktifin filter/ sorting pencarian abis liat 1 barang lalu di back sekali malah ke reset dari awal lagi. ribet harusnya kalo di back tampilan tetep masih dalam kondisi filter,1,1,3.333.0,2025-10-13 21:55:51,,,3.333.0
6791acad-7c75-4e39-941e-1ff302b10278,Guntur Hermaputra,https://play-lh.googleusercontent.com/a-/ALV-UjXsBsx1YEEKYoc8zX7fnY3mHgbQyCl9qIwTUaFMbM0ez2kdamv0,MALING INFORMASI PRIBADI,1,0,3.181,2025-10-13 20:53:26,,,3.181
56085218-c27d-4008-b69e-e8eb782425e1,Marcellinus Anthony Raharjo,https://play-lh.googleusercontent.com/a-/ALV-UjXLHv2LLWF1ik3VJIOUehf4cYptj3jT1e9gAe-7lc8-bHlzDeBSVA,misleading notification,1,0,3.333.0,2025-10-13 20:33:48,,,3.333.0
35c53e31-70b8-4490-9114-813a509f3fee,hadi purwoko,https://play-lh.googleusercontent.com/a/ACg8ocInu5LBgfNqvAXgNOmloW1W68bDkECxqy7KGlreDoTbAsCdGTcH=mo,sulit mendapatkan jawaban dari customer service ketika ada kendala.,1,0,3.333.0,2025-10-13 20:19:20,,,3.333.0
fba05735-c1dc-41aa-9a99-9e39adaa9269,Zwein Groho,https://play-lh.googleusercontent.com/a/ACg8ocLq9hLXdJ1MvnngtpLZxoMfd1A_y_mIdZTerXxd-dZ23ZmAtQ=mo,gak bisa track kurir instant sekarang hahaha. emang udah deh ini toko online. final episode kayaknya,1,12,3.333.0,2025-10-13 19:33:59,,,3.333.0
5dca2455-0ed8-468b-84e1-1f4cdeda3749,ٌّ,https://play-lh.googleusercontent.com/a/ACg8ocLxsMDZgDDdSJK-ffbuFtEQKyk-riU8mfPdRttkn_KyQeEw_Q=mo,Parah cs nya sekarang. Ga ada respon,1,0,3.333.0,2025-10-13 19:25:28,,,3.333.0
ef7b7e96-ac50-4b2d-84c7-a3754122bad8,Fadilla Muhammad M,https://play-lh.googleusercontent.com/a/ACg8ocIuwBXQ-Ms06SOmpqUeL8R87ZmAi8JeYO3PzsfnAZqjJ16w5w=mo,"tokopedia semakin berantakan,",1,0,3.333.0,2025-10-13 18:18:37,"Hai Toppers, Terima kasih untuk rating yang telah kamu berikan untuk aplikasi Tokopedia. Yuk selalu dukung Tokopedia untuk menjadi marketplace pilihan kamu. Jika kamu memiliki kritik dan saran serta kendala pada aplikasi Tokopedia, silakan infokan melalui link berikut ya: tkp.me/supportMainapps.",2022-07-25 07:46:02,3.333.0
ed46d744-d56c-4098-bae9-4a49b6791fa4,Ham Irhamham,https://play-lh.googleusercontent.com/a/ACg8ocIWYT7tAeXDJveQyFPz2xtQVDD6bmJkMceDQ4LKIG_zSFYPWA=mo,"barang rusak, minta return proses sampe seminggu lebih gada kejelasan, minta claim proteksi gada kejelasan, gimana mau pembeli ngerasa aman klo semisal ginian ga di kasih solusi, udah keluarin duit tapi pertanggung jawaban dari tokped gada sama sekali, benci semua e-commerce!!!",1,0,,2025-10-13 18:13:35,,,
c18dae06-98d0-4018-8775-87cf9c332cb7,Man Chow,https://play-lh.googleusercontent.com/a/ACg8ocLjl256BvreWqq14sMPMAxXkvXwTo-5hMgwG84u63s-c_pVLA=mo,berat dan tidak stabil... auto close setelah auto update. Sampah...,1,0,3.333.0,2025-10-13 17:18:20,,,3.333.0
0d7e1461-4a50-438c-9ba2-9dfb03a5017c,Tenolls,https://play-lh.googleusercontent.com/a-/ALV-UjWxx4mathmnrZNwTA88-Uw71FUSKPkAxORWJ1ykiJJWQDoEfrpM,"sudah clear data, instal ulang tetep gak bisa kebuka aplikasinya, force close always.....",1,0,3.333.0,2025-10-13 15:29:06,,,3.333.0
3436583d-b84b-40ff-aecd-a3bb898abc04,hendry bang,https://play-lh.googleusercontent.com/a-/ALV-UjWUtoP-ov3JOSwaW1GcoaBzmtTjEH1qLvONwMPuNCxEvUX_ISs,"mengapa crash dan tidak bisa buka aplikasi? apakah pembuat apknya hanya untuk android versi baru saja.. penginstalan di android lama, sama sekali tidak bisa muncul layar utama, crash..",1,3,3.333.0,2025-10-13 14:03:34,,,3.333.0
07f88f20-1e8a-468d-8828-55b4128403b9,Alif Rizqi,https://play-lh.googleusercontent.com/a-/ALV-UjUSI4VhpsdvtN6qnBzUIhhX-QbGXl6_E5upEZr2_50_RsPPNk3o,"fungsi dari fitur ""mengecualikan produk"" tidak berfungsi. produk yang saya tidak ingin lihat di feed selalu muncul, meskipun sudah saya kecualikan",1,0,3.333.0,2025-10-13 12:25:51,,,3.333.0
43835742-0353-4ec0-80d4-24c1b8b9e59c,Kv Kr,https://play-lh.googleusercontent.com/a-/ALV-UjW2NEEsujoG96ZHGW9tuuH7apcyvCsQ3Z3mdozhLJINt_U5JnBw,stuck di pembayaran. tidak bisa load. pls fix it.,1,1,3.333.0,2025-10-13 12:15:36,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2022-11-09 04:57:21,3.333.0
172cb542-ba13-41f1-b925-9ce11a92435d,IFADWORLD Official Channel,https://play-lh.googleusercontent.com/a/ACg8ocI0XVR-Vs05keK74gr740aFj4iKkgw44PxjINfCooogKiCv4g=mo,"Review susah, gagal terus tiap upload video. padahal ukuran cuma 28,9MB.",1,0,,2025-10-13 11:51:59,,,
4aae98f2-0196-490f-86fb-09fd50a7d48a,Iman Juwarto,https://play-lh.googleusercontent.com/a/ACg8ocLGRYMneul1dAQo1y8JuZ8LE9PANgsyt9wTa5_ui3yTH0AZ0g=mo,baguuuud,5,0,3.333.0,2025-10-13 09:42:04,,,3.333.0
6a212717-58cc-46b1-89dd-e61541733887,RyugaBahira,https://play-lh.googleusercontent.com/a-/ALV-UjXYaa7fMViKdT8bxotCkvo0GZ370ivR_gVBoSPbzBuROnDcIYZ_,banyak notifikasi iklan ga jelas sekarang2 ini,1,3,3.231,2025-10-13 05:55:48,Mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala silahkan untuk melakukan pelaporan melalui link bantuan berikut ini tkp.me/supportMainapps agar kami bantu cek kendalanya lebih lanjut ya :) -DB,2022-08-09 20:34:37,3.231
c9334625-47df-4f78-9d43-b73b39d3eca5,Kelapa Gading,https://play-lh.googleusercontent.com/a-/ALV-UjWQBnOBVPeDhZodA_UwdoJ8kxVqYqMLqmBuemWQLuPhxnkCJ_O7fw,"pengembalian barang susah, bertele tele , padahal bukti jelas, mending toko sebelah gampang",1,0,,2025-10-13 04:59:50,,,
b4a6ebff-f3c9-4336-bc6a-a832f8ee6a69,сухарианто гемпол,https://play-lh.googleusercontent.com/a-/ALV-UjXGXhWySCH7lpJMti3p9csQJWi6-9JnS0NXsFicOnGsy9G8T3sC,"makin ruwet makin ga jelas, tetep sopi yang terbaik",1,10,3.275.0,2025-10-13 01:00:57,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-01-08 21:20:06,3.275.0
f75b8677-ab5a-4a84-a549-c630095a583b,Bintang,https://play-lh.googleusercontent.com/a-/ALV-UjXAScS1X2Xx8ZuvhksmsV4dadn1C9C-Pz3I2xt3o32Y2G3IiY0xyQ,terimakasih tokopedia,5,0,3.333.0,2025-10-12 21:27:45,,,3.333.0
4a207c4a-1bc4-4f72-909e-37d142567cd7,Rifka Agri,https://play-lh.googleusercontent.com/a-/ALV-UjXfT69xubxhF2fEkYqAdeARABbDwNRCedKwI00tw3ncvS4fO9He,"Aplikasi makin lambat, pilihan kurir Paxel ga tepat waktu!",1,0,,2025-10-12 20:47:31,,,
6bf066c5-04e6-41ba-b162-b17d1d93da4d,outkastband14,https://play-lh.googleusercontent.com/a/ACg8ocLkJui6x24gX_puNfx_TsUozAxd0uu7BCNeqUq6b1JwBhWV6w=mo,"costumer service tidak interaktif, ada kasus langsung ditutup tanpa penyelesaian yang jelas",1,0,,2025-10-12 20:36:17,,,
e8ada401-7d87-4ded-bf93-314c4aae8ebe,Fandie febrian,https://play-lh.googleusercontent.com/a-/ALV-UjVEkLB1zJpmPyoDMIVSJFrjkmeeFUG1PH--0vEUE1UGTzpc1Elt,"setelah mendapati penipuan oleh seller di tokopedia dan admin tokopedia pun tdk menindak tegas seller2 penipu yg sekarang banyak beredar di tokopedia, maka sejak saat itu saya langsung pindah apps ke toko orange. padahal saya sudah memberikan banyak bukti dan sudah report ke tokopedia tp sampe skrg seller ini tokonya masih aktif. kecewa bgt padahal saya pengguna tokopedia sejak lama dan sudah member platinum.",1,1,3.333.0,2025-10-12 19:16:14,,,3.333.0
b5f609c2-e9b4-4842-a74d-1dd5ee0b5222,Adhitya Rodhiannur,https://play-lh.googleusercontent.com/a-/ALV-UjUM6AIhXO6wncH3rVRZDLbjJG80gdhsX11IPZcwHX8OgUOzTycJ,"the most broken online services, bukan hanya tidak ada diskon tetapi semenjak bergabung dengan bytence Tokopedia bukanlah tokopedia yg dulu. banyak fitur yg hilan, banyak hal yg berubah dan itu sangat disayangkan.",1,0,3.266,2025-10-12 18:29:59,,,3.266
